m1_0,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m1_12,m1_13,m1_14,m1_15,m1_16,m1_17,m1_18,m1_19,m2_0,m2_1,m2_2,m2_3,m2_4,m2_5,m2_6,m2_7,m2_8,m2_9,m2_10,m2_11,m2_12,m2_13,m2_14,m2_15,m2_16,m2_17,m2_18,m2_19,label
-0.3691818379424436,-0.2393791775759264,1.0996595958871132,0.6552637307225978,0.640131526097592,-1.6169560443108344,-0.024326124398935636,-0.7380309092056887,0.27992459904323824,-0.09815038964295794,0.9101789080925919,0.31721821519130206,0.7863279621089762,-0.46641909673594306,-0.9444462559182504,-0.41004969320254847,-0.017020413861440594,0.3791517355550818,2.259308950690852,-0.04225715166064269,-0.9063301463461301,-0.3643827524457977,-1.441194065900489,-0.8983129817035052,0.41883751918760737,-0.6246270603667627,1.0137139954480414,-0.045971492512357603,-1.2153114815869395,-0.8810849923208405,0.907423627881365,-2.555990257442179,2.1576260869433956,-0.45902931493938837,-0.9930305556212892,1.8669598712380475,-0.4173523105827962,0.9735121652228814,-0.5194160522172528,1.8311252275368948,1.0
-0.955945000492777,-0.34598177569938643,-0.4635959746460942,0.4814814737734622,-1.5407970144446248,0.06326199420033171,0.1565065379653756,0.23218103620027578,-0.5973160689653627,-0.237921729736007,-1.4240609089825316,-0.49331988336219407,-0.5428614760167177,0.4160500462614255,-1.1561824318219127,0.7811981017099934,1.4944845444913688,-2.0699850250135325,0.42625873077810095,0.6769080350302455,-0.2143068523630605,-0.3267007766039097,-0.7139260255857156,-2.038101282052093,-0.5063050421020037,0.6719281331874833,1.2255204699957916,-1.025261807273464,0.2913454272909204,-0.5917703910217768,0.7488190496851812,1.672461020544788,0.8395947639994059,1.717948237658,-1.6458689101519144,-1.7235046267998106,1.6781872782128098,0.6279852085123594,-1.2300579774030238,0.20636850195834655,0.0
-0.637437025552229,-0.39727181432879766,-0.13288057758695562,-0.2977908794017283,-0.3090129690471222,-1.6760038063299767,1.15233156478312,1.079618592036821,-0.8133642592042029,-1.466424327802514,0.5210648764527586,-0.5757879698130661,0.14195316332077967,-0.3193284171450952,0.6915387510701866,0.6947491436560059,-0.7255973784635843,-1.3833639553950554,-1.582938397335082,0.6103793791072052,1.743367490789198,0.23465301076647488,0.7607139627552978,-0.33856119111625793,-0.2102975200228736,0.005958855157273802,1.426076858822748,0.014215837592115558,-0.44066153967826655,0.27049718566333214,-1.0747420022887018,-1.3426504966417627,-0.17168803551451264,-1.2444826220254905,-0.8974450981123548,-0.02730435647509842,1.3485187510219996,-0.27896646149660886,1.0251704721129111,0.11808817098481822,0.0
-1.188859257784029,-0.5068163542986875,-0.5963140384505081,-0.05256729626954629,-1.936279805846507,0.18877859679382855,0.5238910238342056,0.08842208704466141,-0.3108861716984717,0.09740016626878341,0.3990463456401302,-2.77259275642665,1.9559123082506942,0.39009332268792646,-0.65240858238702,-0.3909533751876011,0.49374177734918845,-0.11610393903436653,-2.0306844677814944,2.0644928613593194,-0.3778805241934869,-0.21412601799305842,0.40784048684921487,0.3173700406665494,0.36963857852452875,-3.551855272875159,-0.024971719740525967,1.0215418789403052,0.6116573732051542,-0.8735608317902874,1.9158036575331805,1.0758156172517048,1.040755055723687,-0.12628049859811777,-0.1615180842739022,-1.1025337153005115,0.7169651432640562,1.9114420622889419,-0.7175181123743504,-0.28386105445276427,0.0
-0.11054065723247261,1.0201727117157997,-0.6920498477843912,1.5363770542457977,0.28634368889227957,0.6088438344754508,-1.0452533661469547,1.2111452896827009,0.6898181645347884,1.3018462295649984,-0.6280875596415789,-0.4810271184607877,2.303916697683942,-1.0600158227215473,-0.13594970067832082,1.1368913626026953,0.0977249677148556,0.5829536797532936,-0.3994490292628752,0.37005588784751875,0.18153044393017614,0.050998048821690775,0.16010018279530538,1.3206021809083954,-2.0074747766666157,1.140511974086153,1.077466685200874,-0.3010169190230667,-0.015868516969250745,0.29491241615173713,-0.9155491427092911,0.051129539273724274,-0.91836942080857,0.40595003561231935,-0.9847790749391309,-0.3063640016534016,0.2768558306290345,0.6799152263121506,0.1374379895102108,-1.7768171957761105,1.0
-1.3065268517353166,1.658130679618188,-0.11816404512856976,-0.6801782039968504,0.6663830820319143,-0.4607197873885533,-1.3342584714027534,-1.3467175057975553,0.6937731526901325,-0.1595734381462669,-0.13370155966843916,1.0777438059762627,-1.1268258087567435,-0.7306777528648248,-0.38487980918127546,0.094351589317074,-0.042171451290578935,-0.2868871923899076,-0.0616264020956474,-0.10730527629117469,1.0458938222621637,-1.500395073471385,0.28595813478476734,0.4456777754660287,2.711547093560178,0.03163408999627201,0.023758204535939215,1.385941994285939,-0.210057015836171,0.5256478286450046,-0.09257511390535424,-1.4566472537831843,1.6074087554806147,-0.4122121573508276,-0.8000978035226771,-0.4829004374608634,0.7124879425827576,2.129915811611043,-0.025968981297931983,-0.26747695356747375,0.0
-0.7196043885517929,-0.8129929885540773,0.2745163577239395,-0.8909150829955279,-1.1573552591908536,-0.3122922511256933,-0.1576670161638159,2.2567234972982093,-0.7047002758562337,0.9432607249694948,0.7471883342046318,-1.188944955203736,0.7732529774025997,-1.1838806401933177,-2.659172237996741,0.6063195243593807,-1.7558905834377194,0.45093446180591484,-0.6840108977372166,1.6595507961898721,-0.5260988547456389,-0.15442093151500974,0.8619582660133661,0.14327560350241003,1.1954751397660401,-0.4071525105285648,-1.1334423417268615,-0.18279435330673208,-0.11727284475041065,0.14290663911845022,-0.6256256959105367,-1.1532642534401214,-0.7034975554711009,0.5680677778283736,0.28887073816144565,0.1756383622422936,0.5803961378202257,-0.5129319930953872,0.01497972303785372,0.9116480564789836,0.0
1.068509399316009,-0.45338580385138766,-0.6878376110286823,-1.2140774030941206,-0.4409226322925914,-0.2803554951845091,-0.3646935443916854,0.15670385527236397,0.5785214977288784,0.349654456993174,-0.764143923906443,-1.4377914738015785,1.3645318481024713,-0.6894491845499376,-0.6522935999350191,-0.5211893123011109,-1.8430695501566485,-0.4779740040404867,-0.47965581400794766,0.6203582983435125,-0.10750924071569191,2.3236285351158994,-1.1821207081192238,1.336071740687803,0.5781746994216937,0.28771941920352956,0.4588770608370261,-0.1316705583318328,0.005046564079309588,0.5311812296475527,-0.7386845056815808,1.6503698571452412,0.8862819398641626,1.268941271823349,1.4950553159637647,0.07045245890649925,0.9109133710109026,0.09464845331967049,-1.0497871653650284,0.7867195382270619,0.0
0.698457149107336,0.00377088908626934,0.9318483741143037,0.339964983801262,-0.01568211160255477,0.16092816829822298,-0.19065349358139935,-0.3948495140334503,-0.26773353689396645,-1.1280113314700069,0.280441705316296,-0.9931236109295807,0.8416312640736364,-0.24945858016094885,0.04949498165009074,0.49383677628095635,0.6433144650629279,-1.5706234086334527,-0.20690367616397173,0.8801789120807822,0.2191394672485505,0.8150247384678048,0.06305805904729948,0.10043978716490214,1.4962004405449387,0.3818966468208757,-0.3216921634186029,1.6232447588078927,0.4632739517882921,0.34797431564507053,0.28547617191555563,0.09053787660091261,0.007884940171699547,1.1418205001740618,-0.20640983238096122,0.14640616775576012,-0.16202416503673045,-1.1185684420556903,0.05510329038944554,0.09559454478048766,1.0
-1.6981058194322545,0.3872804753950634,-2.2555642294021894,-1.0225068436356035,0.0386305518401881,-1.6567151023219537,-0.9855107376841507,-1.4718350074635869,1.6481349322075596,0.16422775548733395,0.5672902778526694,-0.2226751005151545,-0.35343174875719907,-1.6164741886510325,-0.2918373627478628,-0.7614922118116233,0.8579239242923363,1.1411018666575734,1.4665787155741776,0.852551939461232,0.19149820035412496,-0.244502999538421,1.0773905716072874,0.7771847440408398,-2.002695236283651,-1.3879367301339407,1.8168144979190413,-1.3441422376469825,-0.19093003869439662,-0.2537579502672786,-0.4333573405457009,-0.5043718057927657,-1.1934228817058823,0.8883563668882476,1.3796743774113847,-0.8058362251811683,0.630287403002845,-1.456295050689688,-0.24130893751561006,-1.123900956734007,0.0
-0.5986539369229861,-1.1158969859603944,0.7666631816450861,0.3562928174722889,-1.7685384506770307,0.35548179274376907,0.8145198224878664,0.05892558918162996,-0.18505367100934153,-0.8076484876163557,-1.4465346995633879,0.8002979493400275,-0.3091144447717088,-0.23346666154369272,1.7327211869191332,0.6845011068591904,0.3708250012811021,0.14206180518723566,1.5199948607657727,1.7195893074161945,-0.8434281850816806,-0.6111188767023601,-0.32142150885847914,1.7906646198729188,-0.2953863202693694,-1.099608795103813,-0.028001254260121698,1.519590657903036,0.43857699204043166,-0.07156100126950173,-1.2215670211175675,-1.1551032241703125,-0.5126030786769288,0.5079829586440576,-1.5987870021297907,0.64070771233346,1.2264079302110062,-0.5521286924484887,0.5383154490465146,0.9565272656894166,1.0
0.9295051114795281,0.5822245913979243,-2.0946030712061448,0.12372191423350658,-0.130106954193704,0.09395322938556872,0.9430460873225178,-2.7396771671895563,-0.5693120534701851,0.26990435494076137,-0.4668455460527625,-1.4169061131262595,0.8689634868967954,0.27687190584612803,-0.9711045704444846,0.3148172045158238,0.8215857120497958,0.005292646299360854,0.8005648034309968,0.07826017516166135,-1.1502499846617715,0.45970474570632175,0.32604887229885776,-2.5554531221088816,0.053915504249750015,0.9961486667999118,-2.3894459841752034,-0.3041664690796229,-0.26837312536145025,-0.8905698362444143,-0.09447254314790153,0.5605733990540642,0.743098522055544,-0.6170213573651622,1.4618774939341521,-0.4896701013784214,-1.6775000302463088,0.9276668621089607,-0.33502923028248016,-0.2878435273412732,0.0
-0.39522898265435435,-1.159420516399913,-0.08593076697161273,0.19429293804577166,0.8758327615873309,-0.11510746848722672,0.4574156062209908,-0.9646120137337284,-0.7826291558275251,-0.11038929902688775,-1.0546284639850139,0.8202478373246812,0.4631303293186071,0.2790957643924534,0.33890412521594454,2.0210435614847975,-0.46886418796679563,-2.201441285500558,0.1993001968964652,-0.050603540961665895,0.2499760539411519,-0.8336799279630065,1.0695707468179794,-0.8759759414230223,0.8804914067515491,-0.4413792033909692,-1.4477114695014968,0.320711845562405,-0.6660116449924333,-0.003979775007142731,0.2596048228549588,-1.3988532073555546,0.02172670515426963,-0.31658233096861,1.4104597907119572,-0.8589660329146146,0.3823044486947415,0.5117326008732631,0.5799039988213333,-0.7965207282177396,0.0
-0.5175190425104033,-0.9788298593587699,-0.43918952180214793,0.18133842921782128,-0.5028167006425383,2.4124536795437486,-0.960504381633148,-0.7931173627076716,-2.2886200400145285,0.251484415021537,-2.01640662779976,-0.5394546333745014,-0.27567053456055696,-0.7097279658468882,1.738872677454511,0.9943943913154989,1.3191368763015756,-0.8824188185499185,1.1285940645145685,0.4960009463439622,-1.0794136976378552,-0.5460695330587549,-1.4399230478878071,0.9373409904408414,-0.6249065480783517,-0.7326609214674298,1.7352846739736192,-0.70390226888759,-0.8619210880682322,0.27754564632022477,1.8297881225494628,-1.350463953138139,0.16789700011291606,1.658823035074199,-1.4726707351022272,0.2412999659734271,-0.08839397481156128,0.8553674951328757,-1.1602105662039024,-0.06713773319201535,0.0
0.7714059486768455,1.0294388287827672,-0.9087632459590531,-0.4243176209779015,0.8625960113284511,-2.655619092974933,1.5133280825732052,0.553132064207584,-0.045703960660234855,0.2205076557571733,-1.0299352833089765,-0.34994336458910474,1.1002843382203737,1.2980219723262212,2.6962240525635797,-0.07392466628041514,-0.6585529668050037,-0.5142339659399888,-1.0180418752873648,-0.07785475594085076,0.2164906481952666,-1.993180977219342,0.0053256476661971575,-0.24413819137408935,1.742197745073552,0.2616285707708451,0.6127197961402623,-0.6840193337777821,-0.39260955062158226,0.49583889995160035,-0.41575122055571884,-1.802043218269581,0.5348650549551834,-0.4459702609594206,-1.0132100752712212,1.6183987712716505,1.8912308262564075,1.436479424414224,0.4951191474349552,0.30303466253443656,1.0
0.38273243001226814,-0.03424228053195387,1.0963468456657985,-0.23421580134453654,-0.3474506524985633,-0.5812684768603252,-1.6326345262344952,-1.567767724308454,-1.1791579306376878,1.3014280716647608,0.8952602728899299,1.3749640663929898,-1.3322116545945017,-1.9686246897860202,-0.6600563201340829,0.175818953296028,0.4986902749098275,1.0479721559680528,0.2842796708072146,1.7426687806556311,0.6038584897184881,0.6475570812868652,-0.2035506410484996,0.47820306543780444,0.842140050094247,1.6720959698323163,-0.8565639250233387,-0.4995645911706944,-0.07881887494336944,2.619099828393418,0.017276569956048135,0.8030301539225574,1.9209679472105603,0.6042689659961088,-1.6229704787462618,-1.5398095457955618,1.2159051616921381,-0.049137582814915315,0.6701576072201331,-2.078604818222555,1.0
-0.22260568094832048,-0.9130792180417964,-1.6812182154944335,-0.8889713580954499,0.242117960985123,-0.8887202573536308,0.9367424635352571,1.412327706037443,-2.369586905226603,0.8640523004976479,-2.2396040586617367,0.4014990550902875,1.2248705641936597,0.06485610634357618,-1.2796891732042395,-0.5854312042777726,-0.2616454457109007,-0.18224478378994294,-0.20289684076666706,-0.1098827793093138,0.23968684631538062,-0.16634470389112546,0.48737512994379767,1.6635489666330074,-0.7188113531420887,-2.395912962566859,1.7327207532351014,-0.5349614549028144,-0.0728966696810072,-0.29486028943721376,-1.4774221498008326,0.4834442612223584,0.3681408406236472,0.9823635970762139,0.5640632859999835,-0.05054622139098195,0.3036163145577833,0.9760784964348268,-0.20529642331549222,0.06038974203630133,0.0
0.2134800489101689,-1.2085736537332212,-0.2420198298702195,1.5182611703557054,-0.38464542314251776,-0.4438360931551978,1.0781973037142378,-2.5591846663440965,1.1813786012882859,-0.6319037580051673,0.16392857245258663,0.09632135592119682,0.9424681192203938,-0.2675947462353477,-0.6780257815644504,1.2978457906510987,-2.36417381714118,0.02033418170524325,-1.3479254226291204,-0.761573388256559,-0.022773567280262287,0.45608260237660736,-0.7479365121347945,0.4386452965577373,1.5767740921440045,1.2626834983925816,0.5652157462321535,1.5275896498697974,0.014608938429454143,-0.83056689546674,-0.04929778657260013,-0.425279283441782,1.2362649010033788,0.08748666609161611,0.4226440168757241,0.0723808218531586,-0.09256156674116858,-0.5521541466170046,-0.5364710859612838,-0.5070555830565862,0.0
2.011256681463137,-0.044595426455857026,0.19506969715138117,-1.7815628557055914,-0.7290446587946957,0.19655740072878491,0.3547576931132181,0.6168865543932788,0.008627898917576322,0.5270042084546597,0.453781912635684,-1.8297404110045314,0.03700572191014953,0.7679024077327037,0.5898798207345195,-0.3638588099707899,-0.8056265075393678,-1.1183119243216322,-0.13105401154141233,1.133079879559722,0.11219654682684606,-1.129821702612295,-0.7371626819421345,0.8932670234431955,-0.6637581386635412,0.4557986630190775,-0.6397003705627639,-0.30433429258951494,-1.1985019600921085,-0.5069193806515798,0.5818718019651203,0.9713091694552478,-0.5977747789541957,0.014624856860766816,-2.4917396789676096,-2.094374611314747,1.2473956341035621,-1.9712914521546956,-1.3773270765007624,0.18074570380339916,0.0
-1.951804101481602,-0.659891729729498,-1.139802455426774,0.7849575212405001,-0.5543096265713009,-0.4706376581547914,-0.216949569936649,0.4453932508947973,-0.39238899814963674,-3.0461430547999266,0.5433118913875197,0.43904295767204254,-0.21954102833121325,-1.0840366206719345,0.3517801106813583,0.37923553353558676,-0.4700328827008748,-0.21673147057553863,-0.9301565025243212,-0.17858909208732915,1.2754871175599323,-0.6485044238185311,2.546619287447565,-1.3412190205064742,0.1961534188158889,1.7364504703166417,0.138421113675537,-0.21643011806140003,1.434021010620838,-1.167487699442542,2.2805015784927276,0.7271856289000644,-1.6405873239053779,-1.7613757489087274,1.2478111723937682,-0.7066447157688978,0.4562221308367518,1.0106225374558062,0.6289210645873942,-0.254512395395086,0.0
-1.550429345083481,0.4173188210318355,-0.9443684908242939,0.23810314783231212,-1.4059629162678993,-0.5900576458695397,-0.11048940506592783,-1.6606998118692633,0.11514787314009216,-0.37914756287992274,-1.7423561978092306,-1.3032427541123157,0.6051200840821667,0.895555985551324,-0.13190863977996706,0.4047618120404975,0.2238435633129107,0.32962298212773805,1.285984007080293,-1.506998398214272,0.8075569760656208,0.993347086368696,-0.7091018311359315,2.479304773738751,-0.10584473778570505,1.4626127218604055,-1.1512520407447604,2.2819995686759955,0.19809084018301498,-2.0391972786112587,0.46234435306585736,-0.452815397053093,-0.303477166961868,0.6253050789474998,-0.9960688526824788,0.1848763502044055,0.19923027634168047,1.396992398473515,-2.187980746965683,-3.525889812073476,0.0
0.6764607323616232,-0.3820089555778202,-0.22425893425164034,-0.30224973045507003,-0.37514711666128386,-1.226196191783019,0.18333919925760125,1.6709430327888573,-0.056133020448757114,-0.001385042735095726,-0.6872990371566635,-0.11747454641811148,0.46616642603403075,-0.3702424407043429,-0.45380404105200106,0.4032645401632468,-0.9180047698190454,0.2524966270768724,0.8203217972614217,1.3599485416794843,-0.35001275789378034,0.1608139680382416,0.5911024495272292,0.6979445188500907,-0.4094097853414944,0.10628028384650501,1.5368102553830745,-1.2191260981092549,-0.14080001315264037,-0.3725815954293608,-1.0421752523953283,-0.10619163807200371,-1.8223229285084614,0.692258690613091,0.04662013873953892,2.024549315470292,1.840419251059492,-0.5316298309254316,1.8038771617720684,-0.9891858275582409,1.0
-0.09038200727694681,1.3675972398067135,1.034409886481518,-0.9962126403710662,-1.217938511593151,-0.30496363785442043,1.0289354925948542,-0.0722870075600049,-0.6006575576577885,1.5522431800485608,0.2869044880033464,-2.3205942757907416,0.31716062629268876,0.5200406145708678,0.2256086544711038,0.44971210023199254,-0.06727560892298173,-1.3183958696447342,-0.37070400322045344,-0.9456157955562914,-0.7872034602691182,-0.9601791084195679,1.5571958119309048,-0.0051668051922342546,1.6011846624345907,-0.14652923805189097,1.2160656854126317,0.43636738804268266,0.03213150927422804,0.7290571855992122,-0.5699969290185631,-0.18448137867847145,-0.08935356888391023,0.45229678409288104,1.4669539525265267,-0.25222387677235447,0.46610126052500284,1.4432980445662056,-2.7434495757954083,0.38675517944557597,1.0
-0.9327409107943778,-1.2630683491022754,0.45248909263964643,0.0978961454126271,-0.44816536268070806,-0.6493379277303881,-0.02342310502145217,1.0791947281124892,-2.004215715498915,0.37687652085089274,-0.5457119740177824,-1.8845858449794477,-1.9457030831639588,-0.9127834941352918,0.21950955579304526,0.3930629339800916,-0.9389815726777853,1.0170209914132446,1.4229834965161061,0.3960865849565602,-2.013230068138624,1.686621195882751,0.750724587411023,1.0172561120191266,-0.24878594197792533,0.7585685927285937,0.5755932855010195,1.2352458194103508,0.897825041537675,1.296671591507506,-0.6571815342458844,1.4671807745283194,0.7853207660509139,0.3756480430432923,0.619471367835239,0.32728374537534394,-0.3676315387005482,-0.026767050038769204,-0.24086813807758006,-0.7468521574237869,0.0
-0.5914026678081108,1.1244191845103682,0.7553956956633383,0.867407411354918,-0.6564636749715315,-2.8345545052747023,2.1167910214836754,-1.6108784034499337,-0.03576807186022113,2.3807453512197503,0.330576756274374,0.9492464735582357,-1.5023965693817127,-1.7776669547337063,-0.5327027919795545,1.0907497344345,-0.34624944764730997,-0.7946363210714987,0.19796728994496746,1.0819352184772653,0.6240339516606025,2.185247829978281,1.1214398143963276,2.0001264865890547,-1.5732886297488657,-0.018382273995223453,-0.808702919496302,0.9497622338574357,-1.0744439714785181,0.9904448901459038,1.4737164775468887,0.11331425083140965,0.37278040720229094,-0.5018841350308203,0.6833029597707126,0.3201475873615954,0.2428314670160355,-0.8037180255312124,0.22826275465997176,-0.6574258261330467,1.0
